permutation	orthogroup	pseudo_anchor_index	pseudo_alignment_position	species_total	species_with_feature	variance
8	orthogroup_1733	1	111	9	3	1937.3333333333333
8	orthogroup_1733	8	316	9	3	19.0
8	orthogroup_1742	1	181	9	3	646.3333333333334
8	orthogroup_1742	4	266	9	4	6771.583333333333
8	orthogroup_1784	1	123	8	3	2666.3333333333335
8	orthogroup_1808	1	31	8	3	31457.333333333332
8	orthogroup_1811	1	134	8	6	920.375
8	orthogroup_1811	4	228	8	5	3232.25
8	orthogroup_1811	5	547	8	5	507.7
8	orthogroup_1831	6	204	8	4	3737.0625
8	orthogroup_1831	10	655	8	4	1806.25
8	orthogroup_2	1	119	9	5	1853.5
8	orthogroup_2	3	283	9	4	2666.25
8	orthogroup_203	3	12	9	3	0.0
8	orthogroup_22	1	11	8	4	3.0625
8	orthogroup_23	5	105	8	3	0.0
8	orthogroup_329	1	228	9	4	3924.6666666666665
8	orthogroup_329	8	342	9	3	967.0
8	orthogroup_334	1	46	9	3	217.33333333333334
8	orthogroup_36	2	105	8	4	0.0625
8	orthogroup_387	3	249	8	3	114.08333333333333
8	orthogroup_540	3	7	9	7	544.7857142857143
8	orthogroup_548	1	111	9	5	1656.3
8	orthogroup_548	4	146	9	3	247.0
8	orthogroup_554	3	48	9	3	571.75
8	orthogroup_554	7	249	9	4	119.5625
8	orthogroup_554	8	426	9	4	824.9166666666666
8	orthogroup_582	1	182	8	5	2552.0
8	orthogroup_582	9	329	8	3	208.33333333333334
8	orthogroup_582	12	695	8	3	0.3333333333333333
8	orthogroup_598	1	1	9	3	177.33333333333334
8	orthogroup_610	5	126	9	3	46.583333333333336
8	orthogroup_65	1	388	9	5	3733.7
8	orthogroup_7	6	236	9	3	12.0
8	orthogroup_755	1	262	9	5	1834.3
8	orthogroup_76	6	112	8	3	176.33333333333334
8	orthogroup_767	1	323	10	7	110.80952380952381
8	orthogroup_790	1	356	9	3	19683.0
8	orthogroup_80	4	160	9	5	0.0
8	orthogroup_81	1	183	10	3	1365.3333333333333
8	orthogroup_870	1	136	9	5	1249.2
8	orthogroup_900	2	97	9	4	5123.729166666667
8	orthogroup_946	1	315	8	4	10132.25
8	orthogroup_96	1	288	9	6	3392.1666666666665
8	orthogroup_968	1	79	8	4	3473.5833333333335
8	orthogroup_968	4	500	8	5	3753.55
8	orthogroup_995	2	8	9	3	0.0
9	orthogroup_1014	6	72	8	5	4108.7
9	orthogroup_1038	1	249	9	3	65.33333333333333
9	orthogroup_1040	1	130	8	3	208.33333333333334
9	orthogroup_105	7	493	9	6	1198.6666666666667
9	orthogroup_1124	4	240	9	3	7396.0
9	orthogroup_1158	1	281	9	4	991.5833333333334
9	orthogroup_1158	5	567	9	3	0.0
9	orthogroup_1177	1	229	10	4	6174.895833333333
9	orthogroup_1181	1	232	10	3	1274.3333333333333
9	orthogroup_119	1	101	8	5	266.175
9	orthogroup_1208	1	124	9	3	240.33333333333334
9	orthogroup_1267	10	259	9	3	268.0
9	orthogroup_1271	1	70	10	6	0.0
9	orthogroup_1271	13	539	10	4	0.08333333333333333
9	orthogroup_1328	1	11	10	3	2300.3333333333335
9	orthogroup_1335	7	350	9	3	133.33333333333334
9	orthogroup_1363	1	44	9	3	284.3333333333333
9	orthogroup_1379	4	264	10	3	20.083333333333332
9	orthogroup_14	1	127	8	4	1824.0
9	orthogroup_1400	1	163	8	3	456.3333333333333
9	orthogroup_1406	1	201	9	5	2558.675
9	orthogroup_1406	2	385	9	3	661.0
9	orthogroup_1408	4	36	9	3	1073.5833333333333
9	orthogroup_141	6	121	10	3	4370.333333333333
9	orthogroup_1435	1	217	8	5	10546.3
9	orthogroup_1445	6	73	9	3	10.333333333333334
9	orthogroup_145	6	88	8	3	363.0
9	orthogroup_1453	9	484	8	3	5432.333333333333
9	orthogroup_1557	11	228	8	5	683.675
9	orthogroup_1627	1	174	9	3	5461.333333333333
9	orthogroup_1627	4	180	9	4	3960.3333333333335
9	orthogroup_1636	2	425	10	4	2180.9166666666665
9	orthogroup_1636	3	517	10	3	58.583333333333336
9	orthogroup_1733	6	598	9	3	19.0
9	orthogroup_1742	4	202	9	5	10067.2
9	orthogroup_1811	1	121	8	5	542.3
9	orthogroup_1811	5	196	8	4	1473.7291666666667
9	orthogroup_1811	6	568	8	5	507.7
9	orthogroup_1811	10	709	8	3	114.33333333333333
9	orthogroup_1831	6	191	8	4	3737.0625
9	orthogroup_1831	10	671	8	4	1806.25
9	orthogroup_2	1	73	9	5	1853.5
9	orthogroup_203	2	19	10	3	0.0
9	orthogroup_204	7	560	8	3	343.0
9	orthogroup_22	1	9	8	4	3.0625
9	orthogroup_23	5	119	8	3	0.0
9	orthogroup_322	6	80	8	3	4801.0
9	orthogroup_329	1	186	9	4	3924.6666666666665
9	orthogroup_329	5	553	9	3	1423.0
9	orthogroup_334	1	43	9	3	217.33333333333334
9	orthogroup_36	2	8	8	5	5.3
9	orthogroup_387	3	455	8	3	6030.083333333333
9	orthogroup_540	2	12	9	7	544.7857142857143
9	orthogroup_548	1	123	9	5	1656.3
9	orthogroup_548	5	145	9	3	247.0
9	orthogroup_548	6	249	8	3	146.08333333333334
9	orthogroup_554	5	48	9	3	571.75
9	orthogroup_554	7	249	9	4	119.5625
9	orthogroup_554	8	427	9	4	824.9166666666666
9	orthogroup_582	1	191	8	5	2552.0
9	orthogroup_582	8	351	8	3	225.33333333333334
9	orthogroup_582	12	697	8	3	0.3333333333333333
9	orthogroup_598	1	146	9	4	3144.9166666666665
9	orthogroup_610	5	128	9	3	46.583333333333336
9	orthogroup_65	1	349	9	5	48762.05
9	orthogroup_7	7	304	9	3	12.0
9	orthogroup_755	1	232	9	5	1834.3
9	orthogroup_76	6	242	8	3	176.33333333333334
9	orthogroup_767	1	318	10	7	110.80952380952381
9	orthogroup_790	3	453	9	3	147.0
9	orthogroup_80	4	161	9	5	0.0
9	orthogroup_81	1	181	10	3	1365.3333333333333
9	orthogroup_870	1	143	9	5	1249.2
9	orthogroup_900	1	471	9	5	5283.55
9	orthogroup_946	1	320	8	4	10132.25
9	orthogroup_96	1	288	9	6	3392.1666666666665
9	orthogroup_968	1	131	8	4	3473.5833333333335
9	orthogroup_968	4	495	8	5	1829.5
9	orthogroup_995	1	164	9	3	192.0
10	orthogroup_1014	6	73	9	5	4108.7
10	orthogroup_1024	7	459	9	3	343.0
10	orthogroup_1038	1	208	9	3	65.33333333333333
10	orthogroup_1040	1	135	8	3	208.33333333333334
10	orthogroup_105	8	435	9	7	3113.5714285714284
10	orthogroup_1124	4	137	9	3	7396.0
10	orthogroup_1154	1	165	9	3	120.33333333333333
10	orthogroup_1158	1	254	9	4	991.5833333333334
10	orthogroup_1158	5	589	9	3	0.0
10	orthogroup_1177	1	222	10	4	6174.895833333333
10	orthogroup_1181	1	233	10	3	1274.3333333333333
10	orthogroup_119	1	101	8	5	266.175
10	orthogroup_1208	1	93	9	3	240.33333333333334
10	orthogroup_1267	9	257	9	3	268.0
10	orthogroup_1271	1	71	10	6	0.0
10	orthogroup_1335	6	399	9	3	133.33333333333334
10	orthogroup_1363	1	41	9	3	284.3333333333333
10	orthogroup_1379	6	266	10	3	20.083333333333332
10	orthogroup_1379	7	369	10	3	14.083333333333334
10	orthogroup_14	1	127	8	4	1824.0
10	orthogroup_1400	1	163	8	3	456.3333333333333
10	orthogroup_1406	1	221	9	5	2558.675
10	orthogroup_1408	5	219	9	4	1918.3958333333333
10	orthogroup_1435	1	225	8	5	10546.3
10	orthogroup_1445	6	68	9	3	10.333333333333334
10	orthogroup_145	5	85	8	3	363.0
10	orthogroup_1453	6	480	8	3	5432.333333333333
10	orthogroup_1557	10	230	8	5	683.675
10	orthogroup_1627	1	174	9	3	5461.333333333333
10	orthogroup_1627	5	180	9	4	3960.3333333333335
10	orthogroup_1636	2	393	10	3	2169.3333333333335
10	orthogroup_1636	5	489	10	3	58.583333333333336
10	orthogroup_1733	5	631	9	3	19.0
10	orthogroup_1742	2	223	9	4	1262.25
10	orthogroup_1742	4	269	9	4	6771.583333333333
10	orthogroup_1784	1	187	8	3	2666.3333333333335
10	orthogroup_1808	1	86	8	3	31457.333333333332
10	orthogroup_1811	1	194	8	6	1493.3
10	orthogroup_1811	4	230	8	5	3232.25
10	orthogroup_1811	5	604	8	5	507.7
10	orthogroup_1831	8	226	8	3	1352.25
10	orthogroup_1831	9	492	8	3	1364.3333333333333
10	orthogroup_1831	10	577	8	5	7323.2
10	orthogroup_2	3	74	9	5	11085.7
10	orthogroup_203	3	14	9	3	0.0
10	orthogroup_22	1	5	8	3	3.0833333333333335
10	orthogroup_23	6	102	8	4	4032.25
10	orthogroup_284	1	111	9	3	2028.0
10	orthogroup_329	1	228	9	4	3924.6666666666665
10	orthogroup_329	6	358	9	3	967.0
10	orthogroup_36	1	108	8	5	5.3
10	orthogroup_387	4	453	8	3	6030.083333333333
10	orthogroup_540	2	10	9	7	544.7857142857143
10	orthogroup_548	1	116	9	5	1656.3
10	orthogroup_548	6	145	9	5	1170.2
10	orthogroup_554	6	52	9	3	33.333333333333336
10	orthogroup_554	7	249	9	4	119.5625
10	orthogroup_554	8	428	9	4	824.9166666666666
10	orthogroup_582	1	180	8	5	2552.0
10	orthogroup_582	8	339	8	3	208.33333333333334
10	orthogroup_582	12	689	8	3	0.3333333333333333
10	orthogroup_598	1	1	9	3	177.33333333333334
10	orthogroup_65	1	1144	9	5	80804.05
10	orthogroup_7	4	311	9	3	12.0
10	orthogroup_755	1	233	9	5	1834.3
10	orthogroup_76	6	240	8	3	176.33333333333334
10	orthogroup_767	1	313	10	7	110.80952380952381
10	orthogroup_790	4	396	9	3	147.0
10	orthogroup_80	4	156	9	5	0.0
10	orthogroup_81	1	181	10	3	1365.3333333333333
10	orthogroup_870	1	165	9	5	1249.2
10	orthogroup_900	1	470	9	5	5283.55
10	orthogroup_946	1	344	8	4	10132.25
10	orthogroup_96	1	287	9	6	3392.1666666666665
10	orthogroup_968	1	98	8	4	3473.5833333333335
10	orthogroup_968	4	562	8	5	1829.5
10	orthogroup_995	2	2	9	3	0.0
11	orthogroup_1014	6	68	9	5	4108.7
11	orthogroup_1024	7	487	9	3	343.0
11	orthogroup_1038	1	118	9	3	0.0
11	orthogroup_1040	1	143	8	3	208.33333333333334
11	orthogroup_105	7	498	9	5	0.2
11	orthogroup_1124	4	175	9	3	7396.0
11	orthogroup_1158	1	218	9	4	991.5833333333334
11	orthogroup_1158	5	434	9	3	0.3333333333333333
11	orthogroup_1177	1	234	10	4	6116.5625
11	orthogroup_1181	1	6	10	3	1274.3333333333333
11	orthogroup_119	1	102	8	5	266.175
11	orthogroup_1208	1	197	9	3	240.33333333333334
11	orthogroup_1267	10	255	9	3	268.0
11	orthogroup_1271	1	69	10	6	0.0
11	orthogroup_1271	13	539	10	4	0.08333333333333333
11	orthogroup_1328	1	7	10	3	2300.3333333333335
11	orthogroup_1335	6	415	9	3	133.33333333333334
11	orthogroup_1363	1	42	9	3	284.3333333333333
11	orthogroup_1379	4	266	10	3	20.083333333333332
11	orthogroup_1379	6	368	10	3	14.083333333333334
11	orthogroup_14	1	130	8	4	1824.0
11	orthogroup_1400	1	164	8	3	456.3333333333333
11	orthogroup_1406	1	94	9	5	2558.675
11	orthogroup_1406	2	364	9	3	661.0
11	orthogroup_1408	5	50	9	3	1073.5833333333333
11	orthogroup_1435	1	226	8	5	10546.3
11	orthogroup_1445	6	74	9	3	10.333333333333334
11	orthogroup_145	5	86	8	3	363.0
11	orthogroup_1453	9	474	8	3	5432.333333333333
11	orthogroup_1557	10	228	8	5	683.675
11	orthogroup_1627	1	174	9	3	5461.333333333333
11	orthogroup_1636	3	480	10	4	3269.5833333333335
11	orthogroup_1636	4	495	10	3	58.583333333333336
11	orthogroup_1733	4	583	9	3	19.0
11	orthogroup_1742	3	255	9	5	2200.0
11	orthogroup_1784	1	68	8	3	2666.3333333333335
11	orthogroup_1811	1	180	8	6	1493.3
11	orthogroup_1811	2	565	8	5	507.7
11	orthogroup_1811	7	715	8	3	114.33333333333333
11	orthogroup_1831	6	187	8	3	1352.25
11	orthogroup_1831	7	526	8	3	1364.3333333333333
11	orthogroup_1831	10	633	8	4	1806.25
11	orthogroup_2	1	113	9	5	1853.5
11	orthogroup_2	3	323	9	4	2666.25
11	orthogroup_203	2	15	9	3	0.0
11	orthogroup_22	3	9	8	4	3.0625
11	orthogroup_23	6	122	8	4	4032.25
11	orthogroup_329	1	184	9	4	3924.6666666666665
11	orthogroup_329	7	358	9	3	967.0
11	orthogroup_334	1	44	9	3	217.33333333333334
11	orthogroup_36	1	2	8	5	5.3
11	orthogroup_387	3	482	8	3	6030.083333333333
11	orthogroup_540	2	11	9	7	544.7857142857143
11	orthogroup_548	1	118	9	5	1656.3
11	orthogroup_548	6	142	9	5	1170.2
11	orthogroup_554	4	26	9	3	545.0833333333334
11	orthogroup_554	8	247	9	6	2503.0416666666665
11	orthogroup_582	1	181	8	5	2552.0
11	orthogroup_582	7	351	8	3	225.33333333333334
11	orthogroup_582	12	693	8	3	0.3333333333333333
11	orthogroup_598	1	149	9	4	3144.9166666666665
11	orthogroup_65	1	1044	8	4	89951.39583333333
11	orthogroup_7	6	329	9	3	12.0
11	orthogroup_755	1	282	9	5	1834.3
11	orthogroup_76	6	125	8	3	176.33333333333334
11	orthogroup_767	1	320	10	7	110.80952380952381
11	orthogroup_80	4	151	9	6	13.5
11	orthogroup_81	1	181	10	3	1365.3333333333333
11	orthogroup_870	1	146	9	5	1249.2
11	orthogroup_900	1	90	9	4	5123.729166666667
11	orthogroup_946	1	335	8	4	10132.25
11	orthogroup_96	1	288	9	6	3392.1666666666665
11	orthogroup_968	1	76	8	4	3473.5833333333335
11	orthogroup_968	4	225	8	5	3909.5
11	orthogroup_995	1	7	9	3	0.0
12	orthogroup_1014	6	73	9	5	4108.7
12	orthogroup_1038	1	339	9	4	7360.25
12	orthogroup_1040	1	202	8	3	208.33333333333334
12	orthogroup_105	8	497	9	5	0.2
12	orthogroup_1124	4	245	9	3	7396.0
12	orthogroup_1154	1	177	9	3	120.33333333333333
12	orthogroup_1158	1	282	9	4	991.5833333333334
12	orthogroup_1158	5	482	9	3	0.0
12	orthogroup_1177	1	222	10	4	6174.895833333333
12	orthogroup_1181	1	366	10	3	1274.3333333333333
12	orthogroup_119	1	136	8	5	266.175
12	orthogroup_1208	1	91	9	3	240.33333333333334
12	orthogroup_1267	9	259	9	3	268.0
12	orthogroup_1271	1	70	10	6	0.0
12	orthogroup_1271	13	540	10	4	0.08333333333333333
12	orthogroup_1335	6	381	9	3	133.33333333333334
12	orthogroup_1363	1	50	9	3	284.3333333333333
12	orthogroup_1379	5	263	10	3	20.083333333333332
12	orthogroup_14	1	128	8	4	1824.0
12	orthogroup_1400	1	171	8	3	456.3333333333333
12	orthogroup_1406	1	212	9	5	2558.675
12	orthogroup_1406	3	477	9	3	1157.3333333333333
12	orthogroup_1408	3	42	9	3	1073.5833333333333
12	orthogroup_141	6	343	10	3	4314.333333333333
12	orthogroup_1435	1	227	8	5	10546.3
12	orthogroup_1445	6	70	9	3	10.333333333333334
12	orthogroup_145	6	88	8	3	363.0
12	orthogroup_1453	7	487	8	3	5432.333333333333
12	orthogroup_1557	9	228	8	5	683.675
12	orthogroup_1627	1	175	9	3	5461.333333333333
12	orthogroup_1627	4	178	9	4	3960.3333333333335
12	orthogroup_1733	7	578	9	3	19.0
12	orthogroup_1742	3	185	9	4	1331.6666666666667
12	orthogroup_1742	4	333	9	3	6852.0
12	orthogroup_1784	1	138	8	3	2666.3333333333335
12	orthogroup_1811	1	147	8	6	920.375
12	orthogroup_1811	5	248	8	5	2313.5
12	orthogroup_1811	6	568	8	5	507.7
12	orthogroup_1831	5	198	8	4	3737.0625
12	orthogroup_1831	10	663	8	4	1806.25
12	orthogroup_195	3	9	8	4	0.0
12	orthogroup_2	2	78	9	3	341.3333333333333
12	orthogroup_2	3	322	9	4	2666.25
12	orthogroup_203	3	19	10	3	0.0
12	orthogroup_204	8	556	8	3	343.0
12	orthogroup_22	1	28	8	4	24.0625
12	orthogroup_23	6	105	8	4	4032.25
12	orthogroup_329	1	203	9	4	3924.6666666666665
12	orthogroup_329	5	367	9	3	967.0
12	orthogroup_334	1	47	9	3	217.33333333333334
12	orthogroup_36	1	110	8	5	5.3
12	orthogroup_387	3	468	8	3	6030.083333333333
12	orthogroup_540	3	10	9	7	544.7857142857143
12	orthogroup_548	1	112	9	5	1656.3
12	orthogroup_548	6	145	9	5	1170.2
12	orthogroup_554	4	49	9	3	33.333333333333336
12	orthogroup_554	8	252	9	6	2503.0416666666665
12	orthogroup_582	1	234	8	5	2552.0
12	orthogroup_582	4	343	8	3	208.33333333333334
12	orthogroup_582	12	688	8	3	0.3333333333333333
12	orthogroup_598	1	144	9	4	3144.9166666666665
12	orthogroup_65	1	7	9	5	1059.2
12	orthogroup_7	4	292	9	3	12.0
12	orthogroup_755	1	244	9	5	1834.3
12	orthogroup_76	6	242	8	3	176.33333333333334
12	orthogroup_767	1	297	10	7	110.80952380952381
12	orthogroup_80	4	160	9	5	0.0
12	orthogroup_81	1	181	10	3	1365.3333333333333
12	orthogroup_870	1	142	9	5	1249.2
12	orthogroup_900	1	97	9	4	5123.729166666667
12	orthogroup_946	1	315	8	4	10132.25
12	orthogroup_96	1	287	9	6	3392.1666666666665
12	orthogroup_968	1	68	8	3	645.3333333333334
12	orthogroup_968	4	649	8	5	1829.5
12	orthogroup_995	2	8	9	3	0.0
13	orthogroup_1014	6	74	9	5	4108.7
13	orthogroup_1038	1	259	9	3	75.0
13	orthogroup_1040	1	139	8	3	208.33333333333334
13	orthogroup_105	8	428	9	7	3113.5714285714284
13	orthogroup_1124	4	248	9	3	7396.0
13	orthogroup_1158	1	250	9	4	991.5833333333334
13	orthogroup_1158	5	457	9	3	0.3333333333333333
13	orthogroup_1177	1	218	10	4	6174.895833333333
13	orthogroup_1181	1	231	10	3	1274.3333333333333
13	orthogroup_119	1	110	8	5	266.175
13	orthogroup_1208	1	44	9	3	252.0
13	orthogroup_1267	9	257	9	3	268.0
13	orthogroup_1271	1	69	10	6	0.0
13	orthogroup_1271	12	540	10	4	0.08333333333333333
13	orthogroup_1335	6	452	9	3	133.33333333333334
13	orthogroup_1363	1	41	9	3	284.3333333333333
13	orthogroup_1379	5	263	10	3	20.083333333333332
13	orthogroup_14	1	127	8	4	1824.0
13	orthogroup_1400	1	168	8	3	456.3333333333333
13	orthogroup_1406	1	328	9	6	12165.766666666666
13	orthogroup_1408	3	216	9	4	1918.3958333333333
13	orthogroup_1435	1	215	8	5	10546.3
13	orthogroup_1445	6	49	9	3	10.333333333333334
13	orthogroup_145	5	88	8	3	363.0
13	orthogroup_1453	8	551	8	3	5432.333333333333
13	orthogroup_1457	10	305	10	3	5826.083333333333
13	orthogroup_1557	10	228	8	5	683.675
13	orthogroup_1627	1	178	9	3	5461.333333333333
13	orthogroup_1733	1	145	9	3	1937.3333333333333
13	orthogroup_1733	6	503	9	3	19.0
13	orthogroup_1742	2	67	9	3	576.3333333333334
13	orthogroup_1742	3	315	9	3	961.3333333333334
13	orthogroup_1784	1	117	8	3	2666.3333333333335
13	orthogroup_1811	1	159	8	6	1493.3
13	orthogroup_1811	4	241	8	5	3232.25
13	orthogroup_1811	5	581	8	5	507.7
13	orthogroup_1811	11	713	8	3	114.33333333333333
13	orthogroup_1831	6	218	8	4	3737.0625
13	orthogroup_195	4	9	8	4	0.0
13	orthogroup_2	2	29	9	4	993.0
13	orthogroup_2	3	318	9	4	2666.25
13	orthogroup_203	3	16	9	3	0.0
13	orthogroup_22	1	15	8	4	3.0625
13	orthogroup_23	4	87	8	3	0.0
13	orthogroup_284	1	109	9	3	2028.0
13	orthogroup_329	1	245	9	5	6919.7
13	orthogroup_329	4	346	9	3	967.0
13	orthogroup_334	1	106	9	3	1561.3333333333333
13	orthogroup_36	2	8	8	5	5.3
13	orthogroup_387	3	252	8	3	114.08333333333333
13	orthogroup_540	3	10	9	6	0.075
13	orthogroup_548	1	114	9	5	1656.3
13	orthogroup_548	3	126	9	4	1034.9166666666667
13	orthogroup_554	2	52	9	3	33.333333333333336
13	orthogroup_554	8	253	9	6	2503.0416666666665
13	orthogroup_582	1	192	8	5	2552.0
13	orthogroup_582	8	334	8	3	208.33333333333334
13	orthogroup_582	12	691	8	3	0.3333333333333333
13	orthogroup_598	1	1	9	3	177.33333333333334
13	orthogroup_610	5	128	9	3	46.583333333333336
13	orthogroup_65	1	632	9	5	13096.05
13	orthogroup_7	7	319	9	3	12.0
13	orthogroup_755	1	233	9	5	1834.3
13	orthogroup_76	6	110	8	3	176.33333333333334
13	orthogroup_767	1	303	10	7	110.80952380952381
13	orthogroup_790	3	390	9	3	147.0
13	orthogroup_80	4	157	9	5	0.0
13	orthogroup_81	1	181	10	3	1365.3333333333333
13	orthogroup_870	1	137	9	5	1249.2
13	orthogroup_900	1	94	9	4	5123.729166666667
13	orthogroup_946	1	309	8	4	10132.25
13	orthogroup_96	1	287	9	6	3392.1666666666665
13	orthogroup_968	4	368	8	5	3753.55
13	orthogroup_995	2	4	9	3	0.0
14	orthogroup_1014	6	73	9	5	4108.7
14	orthogroup_1038	1	117	9	3	0.0
14	orthogroup_1040	1	205	8	3	208.33333333333334
14	orthogroup_105	8	437	9	6	1198.6666666666667
14	orthogroup_1124	4	204	9	3	7396.0
14	orthogroup_1158	1	269	9	4	991.5833333333334
14	orthogroup_1158	5	597	9	3	0.0
14	orthogroup_1177	1	227	10	4	6174.895833333333
14	orthogroup_1181	1	375	9	3	30310.333333333332
14	orthogroup_119	1	122	8	5	266.175
14	orthogroup_1208	1	83	9	3	240.33333333333334
14	orthogroup_1267	10	251	9	3	268.0
14	orthogroup_1271	1	69	10	6	0.0
14	orthogroup_1335	2	413	9	3	133.33333333333334
14	orthogroup_1363	1	42	9	3	284.3333333333333
14	orthogroup_1379	6	263	10	3	20.083333333333332
14	orthogroup_1379	8	367	10	3	14.083333333333334
14	orthogroup_14	1	127	8	4	1824.0
14	orthogroup_1400	1	163	8	3	456.3333333333333
14	orthogroup_1406	1	208	9	5	2558.675
14	orthogroup_1406	2	336	9	3	661.0
14	orthogroup_1408	4	43	9	3	1073.5833333333333
14	orthogroup_1435	1	222	8	5	10546.3
14	orthogroup_1445	6	76	9	3	10.333333333333334
14	orthogroup_145	6	86	8	3	363.0
14	orthogroup_1453	11	779	8	3	11314.333333333334
14	orthogroup_1557	10	228	8	5	683.675
14	orthogroup_1627	1	177	9	3	5461.333333333333
14	orthogroup_1636	6	496	10	3	58.583333333333336
14	orthogroup_1733	1	131	9	3	1937.3333333333333
14	orthogroup_1733	3	498	9	3	19.0
14	orthogroup_1742	2	270	9	4	1331.6666666666667
14	orthogroup_1784	1	97	8	3	2666.3333333333335
14	orthogroup_1811	1	151	8	6	920.375
14	orthogroup_1811	4	214	8	5	3232.25
14	orthogroup_1811	5	591	8	5	507.7
14	orthogroup_1811	10	722	8	3	114.33333333333333
14	orthogroup_1831	7	162	8	3	1352.25
14	orthogroup_1831	8	510	8	3	1364.3333333333333
14	orthogroup_1831	10	602	8	5	7323.2
14	orthogroup_2	2	97	9	3	341.3333333333333
14	orthogroup_2	3	256	9	4	2666.25
14	orthogroup_203	2	9	9	3	0.0
14	orthogroup_22	1	9	8	4	3.0625
14	orthogroup_23	4	119	8	3	0.0
14	orthogroup_284	1	112	9	3	2028.0
14	orthogroup_329	1	198	9	4	3924.6666666666665
14	orthogroup_329	7	369	9	3	967.0
14	orthogroup_334	1	106	9	3	1561.3333333333333
14	orthogroup_36	1	114	8	5	5.3
14	orthogroup_387	3	454	8	3	6030.083333333333
14	orthogroup_540	2	6	9	6	0.075
14	orthogroup_548	1	123	9	5	1656.3
14	orthogroup_548	5	147	9	3	247.0
14	orthogroup_548	6	249	8	3	146.08333333333334
14	orthogroup_554	2	52	9	3	571.75
14	orthogroup_554	7	253	9	4	119.5625
14	orthogroup_554	8	438	9	4	909.6666666666666
14	orthogroup_582	1	234	8	5	2552.0
14	orthogroup_582	8	340	8	3	208.33333333333334
14	orthogroup_582	12	688	8	3	0.3333333333333333
14	orthogroup_598	1	144	9	4	3144.9166666666665
14	orthogroup_65	1	206	9	5	1031.7
14	orthogroup_7	4	313	9	3	12.0
14	orthogroup_755	1	247	9	5	1834.3
14	orthogroup_76	6	113	8	3	176.33333333333334
14	orthogroup_767	1	300	10	7	110.80952380952381
14	orthogroup_80	4	156	9	5	0.0
14	orthogroup_81	1	182	10	3	1365.3333333333333
14	orthogroup_870	1	141	9	5	1249.2
14	orthogroup_900	1	96	9	4	5123.729166666667
14	orthogroup_946	1	324	8	4	10132.25
14	orthogroup_96	1	287	9	6	3392.1666666666665
14	orthogroup_968	1	96	8	3	645.3333333333334
14	orthogroup_968	4	368	8	5	3753.55
14	orthogroup_995	3	5	9	3	0.0
15	orthogroup_1014	6	74	9	5	4108.7
15	orthogroup_1024	7	503	9	3	343.0
15	orthogroup_1038	1	400	9	4	7360.25
15	orthogroup_1040	1	134	8	3	208.33333333333334
15	orthogroup_105	7	493	9	6	1198.6666666666667
15	orthogroup_1124	4	220	9	3	7396.0
15	orthogroup_1158	1	241	9	4	991.5833333333334
15	orthogroup_1158	5	569	9	3	0.0
15	orthogroup_1177	1	243	10	4	6116.5625
15	orthogroup_1181	1	345	10	3	1274.3333333333333
15	orthogroup_119	1	100	8	5	266.175
15	orthogroup_1208	1	106	9	3	240.33333333333334
15	orthogroup_1267	10	250	9	3	268.0
15	orthogroup_1271	1	69	10	6	0.0
15	orthogroup_1335	9	399	9	3	133.33333333333334
15	orthogroup_1363	1	41	9	3	284.3333333333333
15	orthogroup_1379	4	265	10	3	20.083333333333332
15	orthogroup_14	1	131	8	4	1824.0
15	orthogroup_1400	1	165	8	3	456.3333333333333
15	orthogroup_1406	1	326	9	5	2558.675
15	orthogroup_1408	3	221	9	4	1918.3958333333333
15	orthogroup_141	6	125	10	3	4370.333333333333
15	orthogroup_1435	1	214	8	4	8220.666666666666
15	orthogroup_1445	6	62	9	3	10.333333333333334
15	orthogroup_145	5	86	8	3	363.0
15	orthogroup_1453	8	782	8	3	11314.333333333334
15	orthogroup_1557	12	228	8	6	4953.4
15	orthogroup_1627	1	175	9	3	5461.333333333333
15	orthogroup_1636	2	424	10	3	2137.0
15	orthogroup_1733	8	587	9	3	19.0
15	orthogroup_1742	1	205	9	4	1262.25
15	orthogroup_1779	7	495	8	3	10409.333333333334
15	orthogroup_1784	1	135	8	3	2666.3333333333335
15	orthogroup_1808	1	237	8	3	31457.333333333332
15	orthogroup_1811	1	162	8	6	1493.3
15	orthogroup_1811	3	245	8	5	3232.25
15	orthogroup_1811	4	565	8	5	507.7
15	orthogroup_1831	5	199	8	4	3737.0625
15	orthogroup_1831	10	611	8	4	1806.25
15	orthogroup_2	1	145	9	5	1853.5
15	orthogroup_203	3	14	9	3	0.0
15	orthogroup_204	7	577	8	3	343.0
15	orthogroup_22	1	31	8	4	24.0625
15	orthogroup_23	4	119	8	3	0.0
15	orthogroup_284	1	118	9	3	2028.0
15	orthogroup_329	1	225	9	4	3924.6666666666665
15	orthogroup_329	7	365	9	4	2244.6666666666665
15	orthogroup_334	1	106	9	3	1561.3333333333333
15	orthogroup_36	1	7	8	5	5.3
15	orthogroup_387	3	460	8	3	6030.083333333333
15	orthogroup_540	1	5	9	7	544.7857142857143
15	orthogroup_548	1	115	9	5	1656.3
15	orthogroup_548	5	141	9	3	247.0
15	orthogroup_548	6	250	8	3	146.08333333333334
15	orthogroup_554	5	44	9	3	571.75
15	orthogroup_554	8	245	9	6	2503.0416666666665
15	orthogroup_582	1	217	8	5	2552.0
15	orthogroup_582	8	298	8	3	208.33333333333334
