permutation	orthogroup	tmd_index	species_total	species_with_feature	variance
13	orthogroup_1811	4	8	3	374.333333
13	orthogroup_1644	2	9	4	0.229167
13	orthogroup_682	2	8	3	7.000000
13	orthogroup_1811	13	8	5	8376.000000
13	orthogroup_387	5	8	3	63.583333
13	orthogroup_1335	11	9	3	8005.333333
13	orthogroup_119	2	8	3	0.583333
13	orthogroup_1363	6	9	4	20.916667
13	orthogroup_772	2	9	3	0.750000
13	orthogroup_96	11	9	3	19.000000
13	orthogroup_1804	5	8	3	94.083333
13	orthogroup_548	5	9	3	16.333333
13	orthogroup_551	4	9	3	0.083333
13	orthogroup_2	2	9	4	803.583333
13	orthogroup_1742	2	9	3	7317.000000
13	orthogroup_1024	2	9	3	154.083333
13	orthogroup_2	1	9	7	3380.083333
13	orthogroup_1379	2	10	3	172.583333
13	orthogroup_233	2	8	3	0.250000
13	orthogroup_1831	2	8	4	761.333333
13	orthogroup_96	5	9	3	140.083333
13	orthogroup_548	6	9	5	262.250000
13	orthogroup_1663	5	9	3	0.000000
14	orthogroup_1557	9	8	3	108.000000
14	orthogroup_1477	2	8	3	322.333333
14	orthogroup_582	7	8	3	2919.000000
14	orthogroup_1642	6	8	3	1.333333
14	orthogroup_1627	3	9	3	23.083333
14	orthogroup_1811	9	8	3	3.083333
14	orthogroup_159	3	8	3	41.333333
14	orthogroup_784	5	9	3	152.583333
14	orthogroup_279	3	9	3	57.333333
14	orthogroup_1742	3	9	3	6192.333333
14	orthogroup_1808	1	8	4	13445.333333
14	orthogroup_1524	1	9	3	198.250000
14	orthogroup_1435	6	8	3	324.333333
14	orthogroup_968	1	8	4	21201.666667
14	orthogroup_23	6	8	3	21.333333
14	orthogroup_834	2	8	3	0.333333
14	orthogroup_1462	3	9	3	1.333333
14	orthogroup_1554	3	8	3	1.750000
14	orthogroup_1453	1	8	4	77570.250000
14	orthogroup_1158	5	9	4	32932.062500
14	orthogroup_145	1	8	3	615.083333
14	orthogroup_1636	6	10	4	6885.583333
14	orthogroup_618	1	9	3	342.333333
14	orthogroup_178	1	10	4	26.229167
14	orthogroup_1038	5	9	3	27487.000000
14	orthogroup_346	5	9	3	1.750000
14	orthogroup_96	7	9	3	3.000000
14	orthogroup_1243	12	8	3	1216.583333
14	orthogroup_824	6	10	3	8532.750000
14	orthogroup_1642	1	8	3	0.250000
14	orthogroup_204	1	8	3	7140.333333
14	orthogroup_900	12	9	5	7738.700000
14	orthogroup_65	4	9	3	128525.083333
14	orthogroup_145	2	8	4	0.000000
14	orthogroup_1811	13	8	7	4271.571429
14	orthogroup_329	6	9	4	1960.229167
14	orthogroup_1811	3	8	4	860.229167
14	orthogroup_119	2	8	3	5.083333
14	orthogroup_772	2	9	3	5.333333
14	orthogroup_145	4	8	4	115.562500
14	orthogroup_1645	2	8	3	1.083333
14	orthogroup_548	5	9	4	21.666667
14	orthogroup_231	2	8	3	18.083333
14	orthogroup_136	3	9	3	0.083333
14	orthogroup_1627	12	9	3	5.333333
14	orthogroup_415	1	9	5	63.200000
14	orthogroup_554	5	9	4	122.250000
14	orthogroup_870	2	9	3	66.333333
14	orthogroup_1379	10	10	4	243.666667
14	orthogroup_105	2	9	4	899.583333
14	orthogroup_2	2	9	6	602.375000
14	orthogroup_489	1	9	3	12.250000
14	orthogroup_1406	3	9	3	262.333333
14	orthogroup_548	6	9	3	408.333333
15	orthogroup_755	8	9	4	1742.833333
15	orthogroup_329	12	9	4	4537.666667
15	orthogroup_1379	1	10	3	7.000000
15	orthogroup_1811	9	8	6	92.400000
15	orthogroup_22	5	8	3	127.000000
15	orthogroup_682	4	8	3	0.583333
15	orthogroup_1013	4	9	3	277.333333
15	orthogroup_1808	1	8	5	12892.800000
15	orthogroup_1524	1	9	3	250.583333
15	orthogroup_1636	2	10	4	71.895833
15	orthogroup_1177	6	10	4	61.229167
15	orthogroup_1435	6	8	4	90.916667
15	orthogroup_329	1	9	3	0.333333
15	orthogroup_105	5	9	3	93.000000
15	orthogroup_1554	1	8	3	2.083333
15	orthogroup_204	8	8	3	3019.000000
15	orthogroup_554	1	9	4	33.000000
15	orthogroup_1627	7	9	3	1.333333
15	orthogroup_1453	1	8	3	34321.333333
15	orthogroup_1024	7	9	4	19142.000000
15	orthogroup_1158	5	9	4	33422.000000
15	orthogroup_1636	6	10	5	7741.700000
15	orthogroup_329	5	9	3	68.083333
15	orthogroup_1038	5	9	4	10795.000000
15	orthogroup_1811	2	8	3	61.000000
15	orthogroup_96	7	9	3	136.333333
15	orthogroup_1831	7	8	3	581.083333
15	orthogroup_22	1	8	3	76.750000
15	orthogroup_14	2	8	3	1.583333
15	orthogroup_1408	3	9	3	21.333333
15	orthogroup_1799	10	9	3	0.583333
15	orthogroup_1124	2	9	3	2.333333
15	orthogroup_588	6	8	3	65.333333
15	orthogroup_387	13	8	3	1276.333333
15	orthogroup_1557	4	8	5	117.800000
15	orthogroup_329	7	9	3	3009.333333
15	orthogroup_1644	2	9	3	80.333333
15	orthogroup_300	10	8	4	238.250000
15	orthogroup_119	3	8	4	1365.666667
15	orthogroup_65	4	9	7	125944.619048
15	orthogroup_145	2	8	3	0.000000
15	orthogroup_682	2	8	3	252.333333
15	orthogroup_1799	12	9	3	265.583333
15	orthogroup_1208	4	9	3	2437.000000
15	orthogroup_1811	13	8	4	4938.062500
15	orthogroup_1384	1	10	3	32.333333
15	orthogroup_1811	3	8	3	2241.333333
15	orthogroup_1379	8	10	3	184.750000
15	orthogroup_1363	6	9	3	302.333333
15	orthogroup_1335	1	9	4	22727.895833
15	orthogroup_1663	4	9	3	37.000000
15	orthogroup_231	2	8	3	0.250000
15	orthogroup_1243	6	8	3	1122.333333
15	orthogroup_1270	1	9	3	0.333333
15	orthogroup_554	5	9	4	127.166667
15	orthogroup_870	2	9	3	117.750000
15	orthogroup_2	2	9	4	666.916667
15	orthogroup_284	4	9	3	49.000000
15	orthogroup_1024	2	9	3	18.083333
15	orthogroup_141	3	10	3	30.333333
15	orthogroup_565	10	8	3	175.000000
15	orthogroup_554	7	9	3	16.000000
15	orthogroup_1181	6	10	3	16.333333
15	orthogroup_548	6	9	3	385.333333
16	orthogroup_1406	6	9	4	5768.250000
16	orthogroup_425	12	8	3	132.333333
16	orthogroup_1379	1	10	3	422.333333
16	orthogroup_682	4	8	3	252.333333
16	orthogroup_790	6	9	3	12412.583333
16	orthogroup_1742	3	9	3	4257.250000
16	orthogroup_1307	4	8	3	39.083333
16	orthogroup_1808	1	8	3	39921.333333
16	orthogroup_1444	4	9	3	23.583333
16	orthogroup_1435	6	8	3	1729.000000
16	orthogroup_934	1	8	3	3.000000
16	orthogroup_703	13	9	4	3742.250000
16	orthogroup_554	1	9	5	218.000000
16	orthogroup_303	6	9	3	114.333333
16	orthogroup_985	1	10	3	366.333333
16	orthogroup_159	14	8	3	399.000000
16	orthogroup_1038	3	9	3	20.333333
16	orthogroup_1554	3	8	3	1.000000
16	orthogroup_1024	7	9	4	15958.729167
16	orthogroup_1636	6	10	6	11098.375000
16	orthogroup_784	8	9	4	361.000000
16	orthogroup_1811	2	8	3	15.750000
16	orthogroup_141	1	10	3	175.000000
16	orthogroup_100	12	10	3	56.333333
16	orthogroup_548	1	9	3	13.000000
16	orthogroup_582	12	8	3	12154.333333
16	orthogroup_1124	2	9	3	385.333333
16	orthogroup_588	6	8	4	40.333333
16	orthogroup_1208	5	9	4	5229.895833
16	orthogroup_1554	4	8	3	65.333333
16	orthogroup_96	9	9	3	369.250000
16	orthogroup_119	3	8	3	1271.583333
16	orthogroup_244	1	9	3	0.250000
16	orthogroup_1208	4	9	3	2381.083333
16	orthogroup_1811	13	8	4	6189.666667
16	orthogroup_329	6	9	4	1940.250000
16	orthogroup_1811	3	8	7	1617.369048
16	orthogroup_1379	8	10	3	0.750000
16	orthogroup_119	2	8	3	8.083333
16	orthogroup_1307	8	8	3	9.333333
16	orthogroup_352	1	9	3	320.333333
16	orthogroup_145	4	8	4	140.500000
16	orthogroup_548	5	9	3	30.333333
16	orthogroup_1811	5	8	3	0.000000
16	orthogroup_554	5	9	3	19.000000
16	orthogroup_2	2	9	3	277.083333
16	orthogroup_371	4	9	3	51.583333
16	orthogroup_1435	5	8	3	261.333333
16	orthogroup_2	1	9	4	4855.000000
16	orthogroup_554	7	9	4	13.666667
16	orthogroup_1181	6	10	3	9000.333333
16	orthogroup_1831	2	8	3	2042.583333
16	orthogroup_1406	3	9	3	33.250000
16	orthogroup_1826	7	8	3	5.583333
16	orthogroup_548	6	9	4	306.250000
17	orthogroup_582	7	8	3	1033.333333
17	orthogroup_1406	6	9	3	76.333333
17	orthogroup_329	12	9	3	3987.750000
17	orthogroup_1379	1	10	3	657.750000
17	orthogroup_1742	3	9	3	400.000000
17	orthogroup_1636	2	10	3	0.000000
17	orthogroup_159	12	8	3	0.083333
17	orthogroup_1435	6	8	3	343.000000
17	orthogroup_105	8	9	3	48.000000
17	orthogroup_1799	6	9	3	179.083333
17	orthogroup_1627	7	9	3	17.333333
17	orthogroup_1554	3	8	4	15.000000
17	orthogroup_1636	6	10	4	8636.916667
17	orthogroup_784	8	9	3	184.083333
17	orthogroup_1808	4	8	5	3262.175000
17	orthogroup_582	12	8	4	4465.395833
17	orthogroup_588	6	8	4	64.000000
17	orthogroup_938	2	8	3	0.250000
17	orthogroup_145	3	8	3	80.583333
17	orthogroup_1208	5	9	4	4805.083333
17	orthogroup_329	7	9	4	212.916667
17	orthogroup_565	7	8	3	21.333333
17	orthogroup_1644	2	9	3	72.583333
17	orthogroup_96	9	9	3	16.333333
17	orthogroup_300	10	8	4	38.000000
17	orthogroup_119	3	8	4	831.583333
17	orthogroup_65	4	9	4	68513.000000
17	orthogroup_244	11	9	3	0.000000
17	orthogroup_145	2	8	3	0.083333
17	orthogroup_80	4	9	5	717.700000
17	orthogroup_1811	13	8	5	5665.325000
17	orthogroup_329	6	9	4	860.916667
17	orthogroup_1335	11	9	3	121.333333
17	orthogroup_119	2	8	3	3.250000
17	orthogroup_14	3	8	3	0.000000
17	orthogroup_104	8	8	3	24.333333
17	orthogroup_1645	2	8	3	13.083333
17	orthogroup_548	5	9	3	4.333333
17	orthogroup_985	6	10	3	19.000000
17	orthogroup_1462	1	9	3	9.750000
17	orthogroup_1225	2	9	3	5.333333
17	orthogroup_1024	2	9	3	27.000000
17	orthogroup_2	1	9	3	4129.000000
17	orthogroup_554	7	9	5	4.700000
17	orthogroup_1723	3	10	3	490.333333
17	orthogroup_548	6	9	3	412.333333
17	orthogroup_33	3	8	3	54.333333
18	orthogroup_1406	6	9	4	2876.666667
18	orthogroup_156	9	8	3	150.083333
18	orthogroup_329	12	9	5	6121.300000
18	orthogroup_1379	1	10	3	42.250000
18	orthogroup_790	6	9	5	5595.800000
18	orthogroup_1808	1	8	3	2929.333333
18	orthogroup_1636	2	10	3	296.583333
18	orthogroup_1538	1	9	3	102.333333
18	orthogroup_968	1	8	4	22733.562500
18	orthogroup_934	1	8	3	70.333333
18	orthogroup_279	5	9	3	188.083333
18	orthogroup_554	1	9	4	27.666667
18	orthogroup_741	3	9	3	3799.083333
18	orthogroup_1799	9	9	3	2.333333
18	orthogroup_1554	3	8	4	10.500000
18	orthogroup_1453	1	8	3	26321.333333
18	orthogroup_1804	2	8	3	170.333333
18	orthogroup_1024	7	9	3	3746.333333
18	orthogroup_1636	6	10	4	8325.229167
18	orthogroup_354	8	9	3	226.333333
18	orthogroup_1811	12	8	3	17.333333
18	orthogroup_784	8	9	3	192.000000
18	orthogroup_1038	5	9	3	14801.583333
18	orthogroup_1808	4	8	4	8806.916667
18	orthogroup_1831	7	8	3	339.750000
18	orthogroup_582	12	8	3	6330.083333
18	orthogroup_1663	13	9	3	5.333333
18	orthogroup_1208	5	9	4	3374.916667
18	orthogroup_1554	4	8	3	46.083333
18	orthogroup_1379	6	10	3	0.333333
18	orthogroup_1644	2	9	4	57.729167
18	orthogroup_900	12	9	4	7928.666667
18	orthogroup_1453	5	8	3	67.000000
18	orthogroup_65	4	9	3	47812.333333
18	orthogroup_1811	13	8	4	4864.916667
18	orthogroup_159	7	8	4	0.750000
18	orthogroup_329	6	9	3	293.583333
18	orthogroup_1435	1	8	3	88.083333
18	orthogroup_119	2	8	3	14.333333
18	orthogroup_96	11	9	3	325.000000
18	orthogroup_1784	1	8	4	3067.333333
18	orthogroup_864	2	9	3	93.000000
18	orthogroup_231	2	8	3	4.000000
18	orthogroup_1177	3	10	3	64.750000
18	orthogroup_1811	5	8	3	72.583333
18	orthogroup_2	2	9	4	632.750000
18	orthogroup_145	6	8	3	43.000000
18	orthogroup_1644	5	9	3	10.333333
18	orthogroup_2	1	9	3	2681.333333
18	orthogroup_554	7	9	4	68.062500
18	orthogroup_548	6	9	3	650.583333
19	orthogroup_1557	9	8	3	112.333333
19	orthogroup_36	2	8	3	39.250000
19	orthogroup_1406	6	9	5	11960.800000
19	orthogroup_329	12	9	3	289.083333
19	orthogroup_1811	9	8	3	1.333333
19	orthogroup_682	4	8	3	271.000000
19	orthogroup_1733	1	9	3	105.333333
19	orthogroup_1742	3	9	3	310.333333
19	orthogroup_244	6	9	4	10.729167
19	orthogroup_1696	3	9	3	3.000000
19	orthogroup_1177	6	10	3	4.333333
19	orthogroup_626	8	9	3	64.333333
19	orthogroup_1435	6	8	3	3570.750000
19	orthogroup_968	1	8	3	154.333333
19	orthogroup_980	2	8	4	0.250000
19	orthogroup_204	8	8	3	2416.083333
19	orthogroup_1799	6	9	3	1.583333
19	orthogroup_834	2	8	3	28.000000
19	orthogroup_610	1	9	3	243.000000
19	orthogroup_1554	3	8	3	0.750000
19	orthogroup_1453	1	8	3	34186.333333
19	orthogroup_1575	3	9	3	507.000000
19	orthogroup_1636	6	10	3	17726.083333
19	orthogroup_1808	4	8	5	15220.300000
19	orthogroup_1831	7	8	3	1713.583333
19	orthogroup_548	1	9	3	0.333333
19	orthogroup_588	6	8	5	47.200000
19	orthogroup_938	2	8	3	72.583333
19	orthogroup_145	3	8	3	82.333333
19	orthogroup_1557	4	8	3	0.083333
19	orthogroup_1515	2	8	3	213.083333
19	orthogroup_354	10	9	3	40.333333
19	orthogroup_1379	6	10	3	1.333333
19	orthogroup_329	7	9	3	796.333333
19	orthogroup_1644	2	9	3	0.333333
19	orthogroup_1733	6	9	3	185.333333
19	orthogroup_119	3	8	4	1553.000000
19	orthogroup_65	4	9	3	58723.000000
19	orthogroup_682	2	8	3	252.333333
19	orthogroup_80	4	9	4	857.000000
19	orthogroup_1208	4	9	4	2537.583333
19	orthogroup_1811	13	8	5	6860.800000
19	orthogroup_1642	3	8	3	1.333333
19	orthogroup_1181	2	10	3	690.333333
19	orthogroup_119	2	8	5	8.800000
19	orthogroup_1307	8	8	3	75.000000
19	orthogroup_1335	1	9	3	28987.583333
19	orthogroup_1462	1	9	4	0.895833
19	orthogroup_870	2	9	4	39.229167
19	orthogroup_1379	10	10	3	7.583333
19	orthogroup_772	4	9	3	12.000000
19	orthogroup_2	2	9	4	648.395833
19	orthogroup_1696	9	9	3	12.000000
19	orthogroup_1742	2	9	3	6484.333333
19	orthogroup_489	1	9	3	16.333333
19	orthogroup_1024	2	9	3	18.750000
19	orthogroup_1154	3	9	4	0.000000
19	orthogroup_2	1	9	5	2573.000000
19	orthogroup_548	6	9	4	402.833333
20	orthogroup_755	8	9	4	0.250000
20	orthogroup_946	11	8	3	5486.333333
20	orthogroup_1406	6	9	4	2300.666667
20	orthogroup_331	2	8	3	37.000000
20	orthogroup_329	12	9	3	1344.000000
20	orthogroup_790	6	9	3	14876.333333
20	orthogroup_1742	3	9	3	5222.333333
20	orthogroup_938	6	8	3	90.333333
20	orthogroup_1435	6	8	3	1252.333333
20	orthogroup_1538	1	9	3	214.333333
20	orthogroup_968	1	8	4	4718.250000
20	orthogroup_934	1	8	3	1.333333
20	orthogroup_703	13	9	4	3697.229167
20	orthogroup_210	4	9	3	65.333333
20	orthogroup_1208	1	9	3	361.333333
20	orthogroup_1627	7	9	3	1.750000
20	orthogroup_1554	3	8	3	11.083333
20	orthogroup_759	2	9	3	1.333333
20	orthogroup_824	1	10	3	312.333333
20	orthogroup_1024	7	9	4	11812.333333
20	orthogroup_1636	6	10	4	4217.895833
20	orthogroup_784	8	9	3	180.750000
20	orthogroup_1808	4	8	3	6336.333333
20	orthogroup_1267	7	9	3	246.333333
20	orthogroup_1804	4	8	4	22.000000
20	orthogroup_588	6	8	4	5.895833
20	orthogroup_1663	13	9	3	0.000000
20	orthogroup_824	6	10	3	7081.000000
20	orthogroup_1309	11	8	3	124.333333
20	orthogroup_1379	6	10	3	29.083333
20	orthogroup_1811	4	8	3	1304.333333
20	orthogroup_96	9	9	4	275.000000
20	orthogroup_65	4	9	4	101366.000000
20	orthogroup_244	11	9	3	33.333333
20	orthogroup_279	1	9	3	0.333333
20	orthogroup_1811	13	8	6	2310.800000
20	orthogroup_1384	1	10	3	631.750000
20	orthogroup_1811	3	8	3	900.333333
20	orthogroup_1554	6	8	4	14.666667
20	orthogroup_119	2	8	4	44.062500
20	orthogroup_1335	1	9	3	27372.333333
20	orthogroup_14	3	8	3	121.333333
20	orthogroup_145	4	8	3	11.083333
20	orthogroup_900	4	9	3	0.333333
20	orthogroup_244	3	9	3	139.750000
20	orthogroup_371	1	9	3	0.333333
20	orthogroup_2	2	9	5	682.700000
20	orthogroup_1742	2	9	3	3796.750000
20	orthogroup_1406	4	9	3	350.083333
20	orthogroup_231	4	8	3	12.000000
20	orthogroup_1557	10	8	3	140.333333
20	orthogroup_2	1	9	4	715.000000
20	orthogroup_554	7	9	4	9.666667
20	orthogroup_548	6	9	6	265.900000
21	orthogroup_1557	9	8	4	110.000000
21	orthogroup_582	7	8	3	1024.333333
21	orthogroup_1406	6	9	4	7236.250000
21	orthogroup_1811	6	8	3	60.750000
21	orthogroup_329	12	9	5	2531.700000
21	orthogroup_159	3	8	3	1.750000
21	orthogroup_790	6	9	3	5752.333333
21	orthogroup_1808	1	8	4	24274.916667
21	orthogroup_582	6	8	3	937.000000
21	orthogroup_1636	2	10	3	0.000000
21	orthogroup_1435	6	8	5	1420.500000
21	orthogroup_1636	5	10	3	171.000000
21	orthogroup_1538	1	9	3	44.333333
21	orthogroup_1363	1	9	3	16.333333
21	orthogroup_1538	4	9	3	1.000000
21	orthogroup_741	3	9	3	24025.083333
21	orthogroup_1627	7	9	3	1.583333
21	orthogroup_1554	3	8	5	98.500000
21	orthogroup_1363	3	9	3	100.333333
21	orthogroup_1453	1	8	3	21876.583333
21	orthogroup_277	7	8	3	20.333333
21	orthogroup_1408	1	9	3	0.000000
21	orthogroup_100	10	10	3	91.000000
21	orthogroup_1158	5	9	3	2509.000000
21	orthogroup_1557	2	8	3	4.333333
21	orthogroup_1636	6	10	4	1952.083333
21	orthogroup_1038	5	9	5	18041.800000
21	orthogroup_1808	4	8	3	8892.333333
21	orthogroup_1733	7	9	3	5722.333333
21	orthogroup_22	1	8	3	1463.083333
21	orthogroup_1799	10	9	3	8.333333
21	orthogroup_548	1	9	4	1.000000
21	orthogroup_588	6	8	4	219.000000
21	orthogroup_145	3	8	4	0.000000
21	orthogroup_1557	4	8	3	8.583333
21	orthogroup_1208	5	9	3	41.333333
21	orthogroup_1554	4	8	5	96.175000
21	orthogroup_1644	2	9	4	140.250000
21	orthogroup_204	1	8	3	6394.333333
21	orthogroup_119	3	8	5	658.500000
21	orthogroup_233	9	8	3	0.333333
21	orthogroup_900	12	9	4	4957.895833
21	orthogroup_65	4	9	4	94408.000000
21	orthogroup_244	1	9	5	2.175000
21	orthogroup_1208	4	9	4	1647.395833
21	orthogroup_1811	13	8	5	8473.200000
21	orthogroup_156	3	8	3	120.333333
21	orthogroup_1412	3	9	3	0.000000
21	orthogroup_772	2	9	4	0.729167
21	orthogroup_1831	1	8	4	1234.395833
21	orthogroup_1462	1	9	3	3.083333
21	orthogroup_371	1	9	3	37.000000
21	orthogroup_2	2	9	3	305.333333
21	orthogroup_2	1	9	3	3265.333333
21	orthogroup_1154	6	9	3	390.333333
21	orthogroup_548	6	9	4	240.729167
22	orthogroup_946	11	8	3	469.000000
22	orthogroup_1811	9	8	3	8.083333
22	orthogroup_159	3	8	3	0.750000
22	orthogroup_1733	1	9	3	2417.333333
22	orthogroup_790	6	9	4	2488.250000
22	orthogroup_1742	3	9	3	2326.083333
22	orthogroup_1808	1	8	4	23397.666667
22	orthogroup_1696	3	9	3	0.333333
22	orthogroup_554	1	9	3	1474.333333
22	orthogroup_1074	6	9	3	1.333333
22	orthogroup_1453	1	8	6	26645.066667
22	orthogroup_1636	6	10	5	2082.925000
22	orthogroup_139	1	9	3	145.333333
22	orthogroup_1038	5	9	3	16875.000000
22	orthogroup_1808	4	8	4	22748.666667
22	orthogroup_36	4	8	3	75.000000
22	orthogroup_204	2	8	3	2.083333
22	orthogroup_1663	10	9	4	6.250000
22	orthogroup_588	6	8	3	325.333333
22	orthogroup_1733	6	9	3	341.333333
22	orthogroup_96	9	9	3	354.333333
22	orthogroup_119	3	8	3	40.333333
22	orthogroup_1575	4	9	3	99.750000
22	orthogroup_65	4	9	7	44546.488095
22	orthogroup_145	2	8	4	272.250000
22	orthogroup_1408	5	9	3	1049.333333
22	orthogroup_1811	13	8	5	12130.300000
22	orthogroup_119	2	8	3	36.333333
22	orthogroup_1335	1	9	4	31426.916667
22	orthogroup_1124	3	9	3	147.000000
22	orthogroup_1811	5	8	4	57.000000
22	orthogroup_371	4	9	3	60.750000
22	orthogroup_1742	2	9	3	6066.583333
22	orthogroup_2	1	9	5	2330.300000
22	orthogroup_554	7	9	4	8.729167
22	orthogroup_1181	6	10	3	10597.000000
22	orthogroup_1307	12	8	3	75.000000
22	orthogroup_1619	1	9	4	0.250000
22	orthogroup_548	6	9	5	177.300000
22	orthogroup_1243	7	8	3	276.083333
23	orthogroup_1481	3	9	4	0.562500
23	orthogroup_1406	6	9	6	4199.041667
23	orthogroup_1733	11	9	3	81.000000
23	orthogroup_159	3	8	4	29.395833
23	orthogroup_1733	1	9	3	4970.083333
23	orthogroup_1742	3	9	4	3211.583333
23	orthogroup_1808	1	8	4	9345.583333
23	orthogroup_1538	1	9	4	73.000000
23	orthogroup_260	4	8	3	7.000000
23	orthogroup_554	1	9	3	920.250000
23	orthogroup_1619	5	9	3	6.333333
23	orthogroup_1462	3	9	3	10.333333
23	orthogroup_1158	3	9	3	77.583333
23	orthogroup_1074	6	9	4	118.229167
23	orthogroup_1636	6	10	4	4279.395833
23	orthogroup_618	1	9	3	1249.083333
23	orthogroup_610	3	9	3	1.083333
23	orthogroup_784	8	9	3	192.000000
23	orthogroup_1808	4	8	4	8613.583333
23	orthogroup_1831	7	8	3	384.333333
23	orthogroup_1575	2	9	5	28.800000
23	orthogroup_1733	7	9	3	2334.083333
23	orthogroup_1663	10	9	3	37.750000
23	orthogroup_1124	2	9	3	2899.083333
23	orthogroup_938	2	8	3	60.750000
23	orthogroup_145	3	8	3	3.250000
23	orthogroup_1406	1	9	3	65.333333
23	orthogroup_1811	4	8	3	282.333333
23	orthogroup_1644	2	9	4	64.166667
23	orthogroup_554	4	9	3	54.333333
23	orthogroup_870	1	9	4	36.166667
23	orthogroup_119	3	8	3	994.333333
23	orthogroup_454	1	9	3	2546.333333
23	orthogroup_65	4	9	5	67893.700000
23	orthogroup_279	1	9	3	8.333333
23	orthogroup_244	1	9	3	19.000000
23	orthogroup_1811	13	8	6	6133.975000
23	orthogroup_582	4	8	3	24.333333
23	orthogroup_329	6	9	3	1651.000000
23	orthogroup_1379	8	10	3	40.333333
23	orthogroup_1335	1	9	4	41358.166667
23	orthogroup_145	4	8	3	0.083333
23	orthogroup_1645	2	8	3	17.583333
23	orthogroup_334	2	9	3	823.000000
23	orthogroup_1462	1	9	3	0.583333
23	orthogroup_2	2	9	5	1034.700000
23	orthogroup_371	4	9	3	129.083333
23	orthogroup_1406	4	9	3	192.000000
23	orthogroup_2	1	9	3	412.000000
23	orthogroup_159	1	8	3	17.583333
23	orthogroup_233	2	8	4	22.000000
23	orthogroup_1831	2	8	3	170.333333
23	orthogroup_548	6	9	4	337.562500
24	orthogroup_36	2	8	4	30.916667
24	orthogroup_329	12	9	5	4907.300000
24	orthogroup_790	6	9	5	2085.500000
24	orthogroup_582	6	8	3	1790.583333
24	orthogroup_1696	3	9	4	102.000000
24	orthogroup_1636	2	10	3	10.083333
24	orthogroup_1177	6	10	3	1033.333333
24	orthogroup_968	1	8	3	21296.583333
24	orthogroup_554	1	9	3	97.333333
24	orthogroup_1651	2	10	3	63.583333
24	orthogroup_1799	6	9	3	3.000000
24	orthogroup_1627	7	9	3	22.333333
24	orthogroup_1831	5	8	3	66.333333
24	orthogroup_1453	1	8	4	34798.666667
24	orthogroup_1024	7	9	3	6469.000000
24	orthogroup_1158	5	9	3	26817.333333
24	orthogroup_1636	6	10	7	7235.892857
24	orthogroup_1644	10	9	3	3.000000
24	orthogroup_1038	5	9	3	2972.333333
24	orthogroup_1808	4	8	4	5682.250000
24	orthogroup_233	7	8	3	86.333333
24	orthogroup_1575	2	9	3	48.000000
24	orthogroup_204	2	8	3	127.000000
24	orthogroup_938	2	8	3	0.083333
24	orthogroup_145	3	8	3	1.333333
24	orthogroup_1557	4	8	5	29.325000
24	orthogroup_824	6	10	4	2049.666667
24	orthogroup_387	3	8	3	12.000000
24	orthogroup_1208	5	9	3	3400.750000
24	orthogroup_1733	6	9	3	290.250000
24	orthogroup_900	12	9	4	7017.666667
24	orthogroup_454	1	9	3	637.000000
24	orthogroup_65	4	9	4	73747.666667
24	orthogroup_244	1	9	3	7.583333
24	orthogroup_1811	13	8	4	7651.062500
24	orthogroup_1811	3	8	3	1804.333333
24	orthogroup_119	2	8	4	72.666667
24	orthogroup_7	1	9	3	3612.333333
24	orthogroup_772	2	9	3	1.333333
24	orthogroup_1309	12	8	4	86.229167
24	orthogroup_231	2	8	3	315.250000
24	orthogroup_2	2	9	3	1180.333333
24	orthogroup_1804	7	8	3	18.750000
24	orthogroup_1742	2	9	3	3111.083333
24	orthogroup_1644	5	9	3	0.333333
24	orthogroup_2	1	9	4	5705.583333
24	orthogroup_548	6	9	4	291.000000
25	orthogroup_36	2	8	3	0.250000
25	orthogroup_1406	6	9	6	2631.466667
25	orthogroup_1636	3	10	4	178.000000
25	orthogroup_329	12	9	3	9925.333333
25	orthogroup_1379	1	10	4	188.666667
25	orthogroup_1811	9	8	3	56.583333
25	orthogroup_159	3	8	3	0.583333
25	orthogroup_338	2	10	3	162.333333
25	orthogroup_582	6	8	3	2017.000000
25	orthogroup_244	6	9	3	221.083333
25	orthogroup_1636	2	10	4	68.333333
25	orthogroup_1462	4	9	3	0.333333
25	orthogroup_582	9	8	3	1.333333
25	orthogroup_159	12	8	3	0.250000
25	orthogroup_968	1	8	3	32671.000000
25	orthogroup_1538	4	9	3	8.333333
25	orthogroup_105	8	9	3	356.333333
25	orthogroup_554	1	9	4	124.250000
25	orthogroup_159	14	8	3	120.333333
25	orthogroup_1554	3	8	4	13.666667
25	orthogroup_1453	1	8	6	31731.500000
25	orthogroup_277	7	8	3	27.000000
25	orthogroup_1158	5	9	3	46014.333333
25	orthogroup_1636	6	10	7	7782.285714
25	orthogroup_1769	3	9	3	116.333333
25	orthogroup_1208	3	9	3	492.333333
25	orthogroup_968	2	8	3	555.083333
25	orthogroup_784	8	9	3	192.000000
25	orthogroup_1831	7	8	3	393.750000
25	orthogroup_1575	2	9	3	42.750000
25	orthogroup_1799	10	9	3	22.750000
25	orthogroup_548	1	9	3	9.333333
25	orthogroup_588	6	8	3	183.000000
25	orthogroup_1557	4	8	5	33.800000
25	orthogroup_824	6	10	3	66.333333
25	orthogroup_1406	1	9	3	225.333333
25	orthogroup_1379	6	10	3	6.083333
